접수번호,접수일,위해자연령,위해자성별,발생일자,치료기간,품목대분류,품목중분류,품목소분류,원산지,위험및위해원인,위해부위,발생장소
2017082524,2017-09-04,81,여자,2017-07-15,해당없음,자동차 및 관련 용품,기타 승용물,기타 승용물,,눌림·끼임,손가락,아파트
2017082525,2017-09-04,29,여자,,해당없음,가공식품,유가공품-일반,분유류,한국,이물질(벌레),해당없음,상세불명의 장소
2017082526,2017-09-04,3,여자,2017-07-15,해당없음,자동차 및 관련 용품,기타 승용물,기타 승용물,,눌림·끼임,손가락,연립주택
2017082527,2017-09-04,,,2017-09-04,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용차-중형,,기타 불량 및 고장,해당없음,일반도로
2017082528,2017-09-04,1,남자,2017-07-15,해당없음,연료 및 전지,"배터리, 전지 및 액세서리",리튬전지,,이물질(기타),"신체내부-소화계통(식도,위장,대장 등)",단독주택
2017082529,2017-09-04,39,남자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 정수기,한국,이물질(기타),해당없음,상세불명의 장소
2017082544,2017-09-04,49,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,이물질(가스 및 기체류),해당없음,상세불명의 장소
2017082546,2017-09-04,29,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),한국,이물질(가스 및 기체류),해당없음,상세불명의 장소
2017082550,2017-09-04,,,2017-07-25,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-대형,한국,파열·파손·꺾여짐,해당없음,상세불명의 도로 및 인도
2017082555,2017-09-04,14,남자,2017-07-24,해당없음,"의류, 신발, 가방, 보석 및 시계",안경류,안경,,파열·파손·꺾여짐,코,상세불명의 장소
2017082556,2017-09-04,49,남자,,해당없음,가공식품,유가공품-일반,분유류,한국,이물질(벌레),해당없음,상세불명의 장소
2017082559,2017-09-04,39,남자,,해당없음,가공식품,유가공품-일반,우유류,한국,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017082560,2017-09-04,52,여자,2017-07-30,해당없음,의약(외)품 및 의료용구,의약품,외피용약,,피부접촉에 의한 위험 및 위해,발목,상세불명의 주택
2017082569,2017-09-04,31,남자,2017-07-30,해당없음,가공식품,축산물가공품-식육,식육 조리식품,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017082606,2017-09-04,29,여자,,해당없음,의약(외)품 및 의료용구,의료용구,기타 의료용구,한국,피부접촉에 의한 위험 및 위해,손목,상세불명의 장소
2017082607,2017-09-04,16,남자,2017-07-19,해당없음,건축/인테리어 자재 및 작업공구,문,금속문,,부딪힘,기타 얼굴부위,아파트
2017082613,2017-09-04,4,남자,2017-07-13,해당없음,가구 및 가구설비,학생용 및 서재용 가구,연주자용 의자,,눌림·끼임,발가락,다세대주택
2017082620,2017-09-04,,,2017-07-21,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기능고장,해당없음,상세불명의 도로 및 인도
2017082627,2017-09-04,1,여자,2017-07-13,해당없음,화장품 및 화장용품,헤어케어 제품 및 용품,빗,,예리함·마감처리 불량,귀 및 고막,아파트
2017082628,2017-09-04,59,남자,,해당없음,가전제품 및 정보통신기기,이미용 및 생활가전,가정용 세탁기,한국,기타 전기관련,흉부,상세불명의 주택
2017082640,2017-09-04,16,남자,2017-07-30,해당없음,가구 및 가구설비,상품진열 및 매장용 가구,상품진열대 또는 판매대,,부딪힘,"다리(무릎 아래, 무릎 및 발목 제외)",할인마켓/슈퍼마켓
2017082643,2017-09-04,,,2017-07-19,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017082644,2017-09-04,36,남자,2017-07-29,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 에어컨(고정식),,눌림·끼임,손,상세불명의 주택
2017082645,2017-09-04,39,여자,,해당없음,가공식품,유가공품-일반,분유류,한국,이물질(기타),해당없음,상세불명의 장소
2017082646,2017-09-04,12,남자,2017-07-31,해당없음,가공식품,외식-한식,고기류,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",카페 및 음식점 
2017082648,2017-09-04,40,여자,2017-07-12,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 선풍기,,파열·파손·꺾여짐,손가락,아파트
2017082651,2017-09-04,56,남자,2017-07-12,해당없음,가전제품 및 정보통신기기,주방 가전,기타 주방가전,,눌림·끼임,손가락,상세불명의 주택
2017082653,2017-09-04,31,여자,2017-07-12,해당없음,건축/인테리어 자재 및 작업공구,문,유리문,,예리함·마감처리 불량,손목,상세불명의 주택
2017082656,2017-09-04,2,남자,2017-07-12,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 선풍기,,예리함·마감처리 불량,손가락,상세불명의 주택
2017082658,2017-09-04,3,남자,2017-07-11,해당없음,"의류, 신발, 가방, 보석 및 시계",의복 액세서리,우산,,예리함·마감처리 불량,손,아파트
2017082660,2017-09-04,6,남자,2017-07-11,해당없음,스포츠 및 취미용품,놀이터 장비 및 용품,놀이터용 미끄럼틀,,추락,팔(윗부분),상세불명의 장소
2017082662,2017-09-04,19,남자,2017-07-29,해당없음,가공식품,외식-기타,수산물,,식품 섭취에 의한 위험 및 위해,전신 손상,카페 및 음식점 
2017082663,2017-09-04,46,여자,2017-07-10,해당없음,건축/인테리어 자재 및 작업공구,문,문틀,,부딪힘,발가락,아파트
2017082664,2017-09-04,30,남자,2017-07-29,해당없음,가공식품,수산물 가공식품-통병조림,번데기,,식품 섭취에 의한 위험 및 위해,전신 손상,카페 및 음식점 
2017082665,2017-09-04,,,2017-07-24,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017082666,2017-09-04,41,여자,2017-07-09,해당없음,스포츠 및 취미용품,캠핑 장비 및 액세서리,텐트,,예리함·마감처리 불량,안구,상세불명의 숙박시설
2017082669,2017-09-05,,,2017-07-24,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-중형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017082673,2017-09-05,,,2017-07-21,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017082699,2017-09-05,5,여자,2017-07-30,해당없음,"건물, 시설 및 서비스","스포츠, 레저시설 및 서비스",수영장 ,,피부접촉에 의한 위험 및 위해,눈 및 눈주변(눈썹 및 눈꺼풀),수영장 
2017082700,2017-09-05,11,여자,2017-07-30,해당없음,스포츠 및 취미용품,놀이터 장비 및 용품,놀이터용 미끄럼틀,,추락,허리,아파트
2017082702,2017-09-05,2,남자,2017-07-30,2주 ∼ 4주(1개월)미만,가구 및 가구설비,거실가구,소파,,추락,코,아파트
2017082703,2017-09-05,,,2017-07-06,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017082704,2017-09-05,61,남자,2017-07-30,1주 ∼ 2주 미만,화장품 및 화장용품,메이크업 용품,면봉,,파열·파손·꺾여짐,귀 및 고막,아파트
2017082712,2017-09-05,6,여자,2017-07-29,해당없음,스포츠 및 취미용품,놀이터 장비 및 용품,놀이터용 미끄럼틀,,추락,팔(윗부분),아파트
2017082717,2017-09-05,64,남자,2017-07-29,해당없음,"건물, 시설 및 서비스",복지 및 노인요양시설,노인정,,미끄러짐·넘어짐,머리 및 뇌(뇌막),노인정
2017082722,2017-09-05,6,여자,2017-07-28,해당없음,건축/인테리어 자재 및 작업공구,문,유리문,,부딪힘,발목,아파트
2017082723,2017-09-05,1,남자,2017-07-28,2주 ∼ 4주(1개월)미만,주방기기 및 용품,"식기, 접시 및 컵",가정용 커피포트,,고온물질,흉부,상세불명의 주택
2017082724,2017-09-05,6,여자,2017-07-28,2주 ∼ 4주(1개월)미만,가전제품 및 정보통신기기,주방 가전,가정용 인덕션,,고온물질,손,다세대주택
2017082725,2017-09-05,11,남자,2017-07-28,2주 ∼ 4주(1개월)미만,애완 동·식물 및 용품,애완 동식물 ,애완견,,동물에 의한 상해,"입술, 혀",아파트
2017082726,2017-09-05,,,2017-07-05,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017082729,2017-09-05,1,여자,2017-07-28,1주 ∼ 2주 미만,가전제품 및 정보통신기기,주방 가전,가정용 전기압력밥솥,,고온물질,손,아파트
2017082730,2017-09-05,65,여자,2017-07-28,2주 ∼ 4주(1개월)미만,"건물, 시설 및 서비스",계단 및 층계,콘크리트 계단,,추락,머리 및 뇌(뇌막),다세대주택
2017082732,2017-09-05,68,남자,2017-07-28,해당없음,자동차 및 관련 용품,기타 승용물,고령자용 보행차,,추락,팔(윗부분),인도
2017082733,2017-09-05,3,남자,2017-07-28,2주 ∼ 4주(1개월)미만,스포츠 및 취미용품,놀이터 장비 및 용품,기타 놀이터 장비 및 용품,,부딪힘,머리 및 뇌(뇌막),아파트
2017082746,2017-09-05,33,남자,2017-07-29,2주 ∼ 4주(1개월)미만,"건물, 시설 및 서비스","스포츠, 레저시설 및 서비스",수영장 ,,부딪힘,이마,수영장 
2017082771,2017-09-05,49,여자,,해당없음,화장품 및 화장용품,기초화장용 제품,기타 기초화장용 화장품,한국,피부접촉에 의한 위험 및 위해,기타 얼굴부위,상세불명의 장소
2017082776,2017-09-05,59,남자,,해당없음,"의류, 신발, 가방, 보석 및 시계",구두 및 부츠,남성용 부츠,한국,파열·파손·꺾여짐,해당없음,상세불명의 장소
2017082779,2017-09-05,49,여자,,해당없음,"건물, 시설 및 서비스",기타 상업시설 및 서비스,주유소,한국,조작·사용성 불량,해당없음,주유소 
2017082780,2017-09-05,59,여자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,공기청정기,,기타 화학물질,해당없음,아파트
2017082782,2017-09-05,41,남자,2017-07-23,해당없음,자동차 및 관련 용품,기타 승용물,기타 승용물,,부딪힘,눈 및 눈주변(눈썹 및 눈꺼풀),상세불명의 도로 및 인도
2017082783,2017-09-05,1,여자,2017-08-01,해당없음,가구 및 가구설비,침실가구,침대 ,,부딪힘,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017082784,2017-09-05,59,남자,,해당없음,의약(외)품 및 의료용구,의약품,한약,한국,약물 부작용,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017082785,2017-09-05,39,여자,,해당없음,의약(외)품 및 의료용구,의약품,한약,,약물 부작용,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017082786,2017-09-05,2,남자,2017-07-23,해당없음,가구 및 가구설비,주방가구,식탁,,부딪힘,턱,단독주택
2017082789,2017-09-05,39,여자,,해당없음,가공식품,외식-양식,피자,한국,이물질(플라스틱),치아,카페 및 음식점 
2017082792,2017-09-05,8,남자,2017-07-25,해당없음,가전제품 및 정보통신기기,컴퓨터 및 주변기기,기타 컴퓨터 및 주변기기,,예리함·마감처리 불량,안구,연립주택
2017082793,2017-09-05,59,여자,,해당없음,"건물, 시설 및 서비스",기타 상업시설 및 서비스,편의점,한국,부패·변질,해당없음,편의점
2017082794,2017-09-05,11,남자,2017-07-08,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,팔꿈치,상세불명의 주택
2017082796,2017-09-05,1,여자,2017-07-06,해당없음,가구 및 가구설비,침실가구,침대 ,,부딪힘,잇몸 및 구강,상세불명의 주택
2017082797,2017-09-05,41,여자,2017-07-27,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 믹서,,예리함·마감처리 불량,손가락,아파트
2017082798,2017-09-05,39,여자,,해당없음,화장품 및 화장용품,기초화장용 제품,"팩, 마스크",한국,피부접촉에 의한 위험 및 위해,기타 얼굴부위,상세불명의 장소
2017082799,2017-09-05,39,여자,,해당없음,"건물, 시설 및 서비스",쇼핑 시설 및 서비스,기타 쇼핑시설 및 서비스,한국,부패·변질,해당없음,상세불명의 장소
2017082800,2017-09-05,1,남자,2017-06-26,해당없음,완구 및 게임용품,완구,조립용 블록,,부딪힘,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017082801,2017-09-05,4,남자,2017-06-26,해당없음,자동차 및 관련 용품,기타 승용물,기타 승용물,,부딪힘,손가락,일반도로
2017082802,2017-09-05,49,남자,,해당없음,"의류, 신발, 가방, 보석 및 시계",안경류,안경,한국,기타 불량 및 고장,기타 얼굴부위,상세불명의 장소
2017082805,2017-09-05,6,여자,2017-06-26,해당없음,스포츠 및 취미용품,놀이터 장비 및 용품,놀이터용 그네,,부딪힘,이마,상세불명의 주택
2017082809,2017-09-05,3,남자,2017-07-25,해당없음,가구 및 가구설비,주방가구,식탁,,부딪힘,머리 및 뇌(뇌막),아파트
2017082811,2017-09-05,63,여자,2017-07-15,해당없음,"의류, 신발, 가방, 보석 및 시계",가방,쇼핑백,,예리함·마감처리 불량,안구,아파트
2017082816,2017-09-05,49,여자,,해당없음,스포츠 및 취미용품,기타 스포츠 장비 및 용품,스포츠용 매트 또는 패드,한국,기타 화학물질,해당없음,상세불명의 장소
2017082817,2017-09-05,1,남자,2017-07-11,해당없음,가구 및 가구설비,주방가구,식탁용 의자,,추락,전신 손상,아파트
2017082818,2017-09-05,19,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,이물질(기타),해당없음,상세불명의 장소
2017082819,2017-09-05,59,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,위해부위 확인불가,상세불명의 장소
2017082820,2017-09-05,1,남자,2017-07-27,해당없음,가구 및 가구설비,주방가구,식탁,,추락,머리 및 뇌(뇌막),아파트
2017082821,2017-09-05,,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017082822,2017-09-05,59,여자,,해당없음,의약(외)품 및 의료용구,의약외품,생리대,한국,피부접촉에 의한 위험 및 위해,신체내부-기타(혈관 및 장기 등),상세불명의 장소
2017082825,2017-09-05,1,여자,2017-07-23,해당없음,건축/인테리어 자재 및 작업공구,문,목재문,,눌림·끼임,손가락,연립주택
2017082835,2017-09-05,29,여자,,해당없음,가공식품,유가공품-아이스크림류,빙수류,한국,이물질(벌레),해당없음,편의점
2017082890,2017-09-05,1,여자,2017-07-27,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,이마,아파트
2017082912,2017-09-05,50,여자,2017-07-26,해당없음,주방기기 및 용품,취사도구,가정용 압력밥솥,,고온물질,기타 얼굴부위,연립주택
2017082913,2017-09-05,3,남자,2017-08-09,해당없음,가구 및 가구설비,침실가구,이층침대,,추락,머리 및 뇌(뇌막),아파트
2017082914,2017-09-05,49,여자,,해당없음,가공식품,외식-배달음식,기타 배달음식,한국,이물질(벌레),해당없음,상세불명의 장소
2017082917,2017-09-05,1,남자,2017-08-07,해당없음,가구 및 가구설비,침실가구,침대 ,,부딪힘,볼,아파트
2017082918,2017-09-05,0,남자,2017-08-07,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,기타 얼굴부위,아파트
2017082919,2017-09-05,0,여자,2017-07-28,해당없음,가구 및 가구설비,침실가구,침대 ,,추락,머리 및 뇌(뇌막),상세불명의 장소
2017082920,2017-09-05,49,남자,,해당없음,완구 및 게임용품,놀이장비 및 액세서리,킥보드,한국,기능고장,해당없음,상세불명의 도로 및 인도
2017082922,2017-09-05,6,남자,2017-07-15,해당없음,가구 및 가구설비,거실가구,테이블,,부딪힘,턱,영화관
2017082923,2017-09-05,3,남자,2017-08-10,해당없음,가구 및 가구설비,유아용 가구,유아용 책상,,부딪힘,"입술, 혀",어린이집(놀이방)
2017082924,2017-09-05,5,남자,2017-08-09,해당없음,"건물, 시설 및 서비스","교육, 연구기관 시설 및 서비스",어린이집(놀이방),,미끄러짐·넘어짐,턱,어린이집(놀이방)
2017082925,2017-09-05,28,여자,2017-08-05,해당없음,가구 및 가구설비,학생용 및 서재용 가구,책상,,부딪힘,턱,연립주택
2017082941,2017-09-05,39,남자,,해당없음,가공식품,외식-분식,기타 즉석섭취편의식품류,한국,이물질(기타),해당없음,편의점
2017082943,2017-09-05,,남자,,해당없음,가공식품,건강식품-기타,기타 건강식품,한국,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017082944,2017-09-05,49,여자,,해당없음,화장품 및 화장용품,두발 염색용 화장품,기타 두발 염색용 화장품,한국,피부접촉에 의한 위험 및 위해,머리 및 뇌(뇌막),이미용실
2017082945,2017-09-05,59,여자,,해당없음,화장품 및 화장용품,두발용 화장품,샴푸 및 린스,한국,피부접촉에 의한 위험 및 위해,머리 및 뇌(뇌막),상세불명의 장소
2017082946,2017-09-05,59,여자,,해당없음,축산·수산물 식품,수산물-갑각류,조개,한국,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",상세불명의 장소
2017082947,2017-09-05,1,여자,2017-07-06,해당없음,가구 및 가구설비,거실가구,벽시계,,기타 물리적 충격,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017082948,2017-09-05,,남자,,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-중형,한국,연료·액체 누수 등,해당없음,상세불명의 도로 및 인도
2017082949,2017-09-05,49,남자,,해당없음,축산·수산물 식품,축산물-유란류,달걀 ,한국,부패·변질,해당없음,할인마켓/슈퍼마켓
2017082952,2017-09-05,39,남자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 블렌더,한국,폭발,위해부위 확인불가,상세불명의 장소
2017082953,2017-09-05,54,남자,2017-06-10,해당없음,애완 동·식물 및 용품,애완 동식물 ,애완견,,동물에 의한 상해,손,단독주택
2017082954,2017-09-05,49,여자,,해당없음,가공식품,수산물 가공식품-어육,게맛살,한국,"이물질(머리카락, 동물 털)",해당없음,편의점
2017082959,2017-09-05,59,여자,,해당없음,가공식품,유가공품-일반,우유류,한국,부패·변질,해당없음,상세불명의 장소
2017082961,2017-09-05,49,남자,,해당없음,자동차 및 관련 용품,수입 승용자동차(10인승 이하),수입승용차-중형,한국,화재,해당없음,상세불명의 도로 및 인도
2017082962,2017-09-05,69,여자,2017-04-11,해당없음,주방기기 및 용품,"식기, 접시 및 컵",가정용 커피포트,,고온물질,등,상세불명의 장소
2017082963,2017-09-05,39,여자,,해당없음,자동차 및 관련 용품,승합자동차(11인승 이상),승합차-소형,한국,기능고장,해당없음,상세불명의 도로 및 인도
2017082964,2017-09-05,59,남자,,해당없음,가전제품 및 정보통신기기,주방 가전,가정용 전기오븐레인지,한국,폭발,해당없음,상세불명의 주택
2017082965,2017-09-05,0,여자,2017-04-08,해당없음,완구 및 게임용품,완구,기타 완구,,기타 물리적 충격,이마,상세불명의 장소
2017082969,2017-09-05,29,남자,2017-04-08,해당없음,주방기기 및 용품,"식기, 접시 및 컵",유리병,,예리함·마감처리 불량,손,상세불명의 장소
2017082976,2017-09-05,49,남자,,해당없음,가공식품,음료,과일.채소류음료,한국,부패·변질,해당없음,상세불명의 장소
2017082977,2017-09-05,7,여자,2017-04-10,해당없음,"건물, 시설 및 서비스","교육, 연구기관 시설 및 서비스",초등학교,,부딪힘,머리 및 뇌(뇌막),초등학교
2017082982,2017-09-05,59,여자,,해당없음,의약(외)품 및 의료용구,의료용구,이온수기,한국,이물질(가스 및 기체류),해당없음,상세불명의 장소
2017082983,2017-09-05,49,남자,,해당없음,"건물, 시설 및 서비스",기타 상업시설 및 서비스,제과점,한국,부패·변질,해당없음,제과점
2017082985,2017-09-05,25,남자,2017-07-28,해당없음,가공식품,커피,원두 커피,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",카페 및 음식점 
2017082988,2017-09-05,79,남자,,해당없음,가공식품,면류,유탕면(라면 등),한국,이물질(플라스틱),"입술, 혀",상세불명의 장소
2017082995,2017-09-05,39,남자,,해당없음,가전제품 및 정보통신기기,냉난방 및 계절가전,가정용 선풍기,한국,화재,해당없음,상세불명의 장소
2017082996,2017-09-05,39,여자,,해당없음,가공식품,빵(떡) 및 과자류-빵,빵,한국,이물질(플라스틱),해당없음,상세불명의 장소
2017083002,2017-09-05,59,남자,,해당없음,자동차 및 관련 용품,수입 승용자동차(10인승 이하),수입 승용차-중형,한국,기능고장,해당없음,상세불명의 도로 및 인도
2017083005,2017-09-05,27,여자,2017-07-26,해당없음,화장품 및 화장용품,방향용 화장품,향수,,파열·파손·꺾여짐,안구,아파트
2017082677,2017-09-05,,,2017-07-12,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-중형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017082679,2017-09-05,44,여자,2017-07-28,해당없음,애완 동·식물 및 용품,애완 동식물 ,애완견,,동물에 의한 상해,팔(윗부분),연립주택
2017082680,2017-09-05,28,여자,2017-07-28,해당없음,축산·수산물 식품,수산물-갑각류,새우,,식품 섭취에 의한 위험 및 위해,전신 손상,상세불명의 장소
2017082688,2017-09-05,28,남자,2017-07-03,해당없음,건축/인테리어 자재 및 작업공구,문,목재문,,눌림·끼임,손가락,상세불명의 주택
2017082690,2017-09-05,,,2017-07-06,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내승용자-소형,한국,기타 불량 및 고장,해당없음,상세불명의 도로 및 인도
2017082691,2017-09-05,4,여자,2017-07-03,해당없음,의약(외)품 및 의료용구,의약외품,가정용 살충제,,이물질(액체류),안구,아파트
2017082692,2017-09-05,1,여자,2017-07-02,해당없음,생활용품,기타 생활용품,동전 및 화폐,,이물질(금속),"신체내부-소화계통(식도,위장,대장 등)",상세불명의 주택
2017082693,2017-09-05,12,남자,2017-07-02,해당없음,"의류, 신발, 가방, 보석 및 시계",의복 액세서리,우산,,예리함·마감처리 불량,손가락,아파트
2017082694,2017-09-05,12,남자,2017-07-01,해당없음,완구 및 게임용품,완구,장난감 총,,기타 물리적 충격,안구,아파트
2017082695,2017-09-05,53,여자,2017-07-30,해당없음,가공식품,외식-기타,수산물,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",카페 및 음식점 
2017082696,2017-09-05,27,남자,2017-07-30,해당없음,가공식품,외식-기타,수산물,,식품 섭취에 의한 위험 및 위해,등,카페 및 음식점 
2017082698,2017-09-05,25,남자,2017-07-30,해당없음,건축/인테리어 자재 및 작업공구,창문,유리창,,파열·파손·꺾여짐,발,아파트
2017082705,2017-09-05,1,여자,2017-07-30,2주 ∼ 4주(1개월)미만,가구 및 가구설비,거실가구,테이블,,부딪힘,이마,아파트
2017082706,2017-09-05,2,여자,2017-07-30,1주 ∼ 2주 미만,"건물, 시설 및 서비스",계단 및 층계,나무 계단,,추락,이마,단독주택
2017082710,2017-09-05,0,여자,2017-07-22,해당없음,가전제품 및 정보통신기기,음향 및 영상가전,텔레비전,,부딪힘,머리 및 뇌(뇌막),아파트
2017082713,2017-09-05,0,남자,2017-07-29,2주 ∼ 4주(1개월)미만,가구 및 가구설비,유아용 가구,유모차,,추락,머리 및 뇌(뇌막),인도
2017082714,2017-09-05,9,남자,2017-07-29,2주 ∼ 4주(1개월)미만,스포츠 및 취미용품,놀이터 장비 및 용품,놀이터용 그네,,추락,팔꿈치,상세불명의 장소
2017082715,2017-09-05,2,여자,2017-07-29,1주 ∼ 2주 미만,가구 및 가구설비,유아용 가구,유모차,,추락,치아,호텔 
2017082716,2017-09-05,27,남자,2017-07-29,2주 ∼ 4주(1개월)미만,"건물, 시설 및 서비스","여행, 문화, 놀이시설 및 서비스",워터파크 및 물놀이시설,,추락,발목,워터파크 및 물놀이시설
2017082718,2017-09-05,82,여자,2017-07-28,해당없음,가공식품,기타식품-기타 조리식품,기타 조리식품,,식품 섭취에 의한 위험 및 위해,"신체내부-소화계통(식도,위장,대장 등)",아파트
2017082720,2017-09-05,22,여자,2017-07-29,1주 ∼ 2주 미만,가전제품 및 정보통신기기,주방 가전,가정용 냉장고,,눌림·끼임,손가락,아파트
2017082727,2017-09-05,68,남자,2017-07-28,해당없음,자동차 및 관련 용품,기타 승용물,기타 승용물,,추락,다리(무릎 위),다세대주택
2017082731,2017-09-05,,,2017-07-12,해당없음,자동차 및 관련 용품,국내 승용자동차(10인승 이하),국내 승용차-소형,한국,연료·액체 누수 등,해당없음,상세불명의 도로 및 인도
2017082734,2017-09-05,44,남자,2017-07-28,1주 ∼ 2주 미만,"의류, 신발, 가방, 보석 및 시계",의복 액세서리,우산,,부딪힘,안구,인도
2017082735,2017-09-05,0,남자,2017-07-28,해당없음,가구 및 가구설비,유아용 가구,유모차,,추락,턱,아파트
2017082737,2017-09-05,36,여자,2017-07-26,해당없음,애완 동·식물 및 용품,애완 동식물 ,애완견,,동물에 의한 상해,"입술, 혀",연립주택
2017082739,2017-09-05,5,남자,2017-07-28,해당없음,완구 및 게임용품,놀이장비 및 액세서리,킥보드,,부딪힘,이마,아파트
2017082740,2017-09-05,1,여자,2017-06-30,해당없음,가구 및 가구설비,유아용 가구,유아용 미끄럼틀,,추락,머리 및 뇌(뇌막),아파트
2017082741,2017-09-05,43,여자,2017-07-28,해당없음,"의류, 신발, 가방, 보석 및 시계",의복 액세서리,옷걸이,,예리함·마감처리 불량,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017082742,2017-09-05,1,남자,2017-07-23,해당없음,가구 및 가구설비,학생용 및 서재용 가구,책상,,부딪힘,"입술, 혀",상세불명의 주택
2017082743,2017-09-05,70,남자,2017-07-28,해당없음,애완 동·식물 및 용품,애완 동식물 용품 ,화분,,파열·파손·꺾여짐,발목,다세대주택
2017082744,2017-09-05,1,여자,2017-06-30,해당없음,건축/인테리어 자재 및 작업공구,문,문틀,,부딪힘,이마,아파트
2017082745,2017-09-05,21,여자,2017-07-28,해당없음,의약(외)품 및 의료용구,의약외품,콘택트렌즈 및 용품,,이물질(기타),안구,아파트
2017082747,2017-09-05,6,여자,2017-08-05,해당없음,건축/인테리어 자재 및 작업공구,천장재 및 바닥재,비닐바닥재,,미끄러짐·넘어짐,머리 및 뇌(뇌막),아파트
2017082748,2017-09-05,1,남자,2017-06-30,해당없음,조명기구 및 전기 부품&용품,전기 플러그 및 커넥터,콘센트,,부딪힘,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017082749,2017-09-05,31,남자,2017-07-16,해당없음,생활용품,바느질 용품,지퍼,,예리함·마감처리 불량,손가락,다세대주택
2017082750,2017-09-05,1,남자,2017-07-21,해당없음,"도서, 음반 및 문구용품",문구용품 및 학습용품,기타 문구용품,,이물질(액체류),안구,아파트
2017082751,2017-09-05,5,남자,2017-07-29,해당없음,애완 동·식물 및 용품,애완 동식물 용품 ,기타 애완동식물 용품,,부딪힘,안구,상세불명의 장소
2017082752,2017-09-05,53,여자,2017-06-30,해당없음,"건물, 시설 및 서비스",리프트 시설,엘리베이터,,눌림·끼임,손,카페 및 음식점 
2017082753,2017-09-05,5,남자,2017-07-29,해당없음,생활용품,"커튼, 블라인드 및 창문용 액세서리",커튼,,부품탈락,눈 및 눈주변(눈썹 및 눈꺼풀),아파트
2017082754,2017-09-05,31,남자,2017-07-20,해당없음,가구 및 가구설비,학생용 및 서재용 가구,책장,,부딪힘,손가락,단독주택
2017082755,2017-09-05,59,여자,,해당없음,생활용품,가정용 난방·환기용품,가스보일러,한국,폭발,해당없음,상세불명의 장소
